chrNum	start	end	strand	circID	genomic.length	samples	gene.symbol	study.group.number
chr10	3205916	3209234	-	hsa_circ_0003022	3318	Hs68_RNase, Hs68_control, K562, Huvec, Helas3, Gm12878, Bj, Ag04450, A549	PITRM1	2
chr10	5690932	5695013	-	hsa_circ_12504	4081	H9 hESCs,normal brain tissue	ASB13	2
chr10	5815804	5828013	-	hsa_circ_02771	12209	cd_34,Hs68,leukocyte	GDI2	3
chr10	5827104	5842668	-	hsa_circ_23352	15564	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	GDI2	3
chr10	5827814	5842668	-	hsa_circ_08247	14854	H9 hESCs,Hs68	GDI2	2
chr10	5836847	5842668	-	hsa_circ_14735	5821	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	GDI2	3
chr10	5838725	5842668	-	hsa_circ_0002478	3943	Hs68_RNase, Hs68_control, K562, A549	GDI2	2
chr10	6001716	6002530	-	hsa_circ_0007403	814	Hs68_RNase, Hs68_control, Nhek, K562, Huvec, Hepg2, H1hesc, Ag04450	IL15RA	2
chr10	7262372	7318951	-	hsa_circ_21007	56579	glioblastoma,oligodendroma,leukemia	SFMBT2	2
chr10	7262372	7327916	-	hsa_circ_31835	65544	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma	SFMBT2	2
chr10	7285519	7327916	-	hsa_circ_21661	42397	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma	SFMBT2	2
chr10	7290509	7327916	-	hsa_circ_07199	37407	H9 hESCs,normal brain tissue,oligodendroma	SFMBT2	2
chr10	7318853	7327916	-	hsa_circ_20556	9063	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,HEK293	SFMBT2	3
chr10	7811178	7822270	-	hsa_circ_01620	11092	H9 hESCs,Hs68	KIN	2
chr10	7839009	7844817	+	hsa_circ_04997	5808	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	ATP5C1	3
chr10	11523768	11527910	-	hsa_circ_26546	4142	H9 hESCs,normal brain tissue,oligodendroma	USP6NL	2
chr10	12039670	12046726	-	hsa_circ_0007448	7056	Hs68_RNase, Hs68_control, K562, Gm12878	UPF2	2
chr10	12039670	12056183	-	hsa_circ_05421	16513	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,cd_19,Hs68	UPF2	4
chr10	12123470	12126750	+	hsa_circ_21452	3280	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma	DHTKD1	2
chr10	12123470	12129728	+	hsa_circ_27461	6258	H9 hESCs,Hs68,leukemia	DHTKD1	3
chr10	12123470	12131254	+	hsa_circ_10559	7784	H9 hESCs,normal brain tissue	DHTKD1	2
chr10	12123470	12133683	+	hsa_circ_15687	10213	H9 hESCs,normal brain tissue,oligodendroma,Hs68,leukemia	DHTKD1	4
chr10	12123470	12136270	+	hsa_circ_13965	12800	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68,leukemia,leukocyte	DHTKD1	4
chr10	12123470	12139995	+	hsa_circ_00536	16525	normal brain tissue,leukemia	DHTKD1	2
chr10	12123470	12143180	+	hsa_circ_18397	19710	normal brain tissue,oligodendroma,leukemia	DHTKD1	2
chr10	12123470	12162266	+	hsa_circ_24773	38796	H9 hESCs,normal brain tissue,oligodendroma,Hs68,leukemia	DHTKD1	4
chr10	12126538	12133683	+	hsa_circ_21657	7145	H9 hESCs,Hs68	DHTKD1	2
chr10	12130984	12136270	+	hsa_circ_0006972	5286	Hs68_RNase, Hs68_control, K562, Huvec, Helas3, H1hesc, Ag04450	DHTKD1	2
chr10	12136071	12162266	+	hsa_circ_09456	26195	H9 hESCs,normal brain tissue,Hs68	DHTKD1	3
chr10	12159671	12162266	+	hsa_circ_02056	2595	H9 hESCs,leukemia	DHTKD1	2
chr10	12160747	12160917	+	hsa_circ_05816	170	H9 hESCs,leukemia	DHTKD1	2
chr10	12160747	12162266	+	hsa_circ_31371	1519	H9 hESCs,oligodendroma,cd_19,leukemia	DHTKD1	4
chr10	12202928	12204288	+	hsa_circ_10696	1360	H9 hESCs,normal brain tissue	SEC61A2	2
chr10	13214375	13214765	+	hsa_circ_0002109	390	Hs68_RNase, Hs68_control, Nhek, K562, Hepg2, Helas3, Gm12878, Bj, Ag04450, A549, Sknshra	MCM10	2
chr10	13214375	13217681	+	hsa_circ_16528	3306	H9 hESCs,cd_34	MCM10	2
chr10	13233298	13234568	+	hsa_circ_0004477	1270	Hs68_RNase, Hs68_control, K562, Hepg2, Bj, Ag04450	MCM10	2
chr10	13364834	13387028	-	hsa_circ_19839	22194	normal brain tissue,leukemia	SEPHS1	2
chr10	13375816	13387028	-	hsa_circ_0003136	11212	Hs68_RNase, Hs68_control, Nhek, K562, Hepg2, Helas3, H1hesc	SEPHS1	2
chr10	13701322	13705509	-	hsa_circ_02665	4187	H9 hESCs,oligodendroma,Hs68	FRMD4A	3
chr10	13701322	13717044	-	hsa_circ_0004183	15722	Hs68_RNase, Hs68_control, Nhek, Gm12878	FRMD4A	2
chr10	13705452	13717044	-	hsa_circ_31868	11592	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	FRMD4A	3
chr10	13779843	13789819	-	hsa_circ_0008409	9976	Hs68_RNase, Hs68_control, Bj, Sknshra	FRMD4A	2
chr10	14938844	14939516	+	hsa_circ_0006780	672	Hs68_RNase, Hs68_control, K562, Gm12878	SUV39H2	2
chr10	15174815	15183556	-	hsa_circ_17155	8741	normal brain tissue,Hs68	NMT2	2
chr10	15317853	15326104	-	hsa_circ_18061	8251	H9 hESCs,normal brain tissue	FAM171A1	2
chr10	15838098	15889942	-	hsa_circ_22191	51844	H9 hESCs,normal brain tissue,oligodendroma	FAM188A	2
chr10	15858833	15885271	-	hsa_circ_0007671	26438	Hs68_RNase, Hs68_control, K562	FAM188A	2
chr10	15858833	15889942	-	hsa_circ_12109	31109	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,cd_19,Hs68	FAM188A	4
chr10	15863654	15885271	-	hsa_circ_22305	21617	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	FAM188A	3
chr10	15863654	15889942	-	hsa_circ_08871	26288	normal brain tissue,oligodendroma,cd_34	FAM188A	2
chr10	15875628	15876615	-	hsa_circ_0005636	987	Hs68_RNase, Hs68_control, K562, A549	FAM188A	2
chr10	15875628	15885271	-	hsa_circ_0005825	9643	Hs68_RNase, Hs68_control, K562, Gm12878, Bj, Sknshra	FAM188A	2
chr10	15875628	15889942	-	hsa_circ_0006665	14314	Hs68_RNase, Hs68_control, K562, Huvec, Hepg2, H1hesc, Gm12878, Bj, Ag04450, A549, Sknshra, Mcf7	FAM188A	2
chr10	16794537	16796988	-	hsa_circ_0005767	2451	Hs68_RNase, Hs68_control, Nhek, K562, Hepg2, Ag04450, A549, Sknshra	RSU1	2
chr10	16794537	16824083	-	hsa_circ_16072	29546	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	RSU1	3
chr10	17199439	17210916	-	hsa_circ_11790	11477	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma	TRDMT1	2
chr10	17645558	17646046	-	hsa_circ_22183	488	H9 hESCs,normal brain tissue,glioblastoma,Hs68	PTPLA	3
chr10	17730025	17738868	+	hsa_circ_10061	8843	cd_19,leukocyte	STAM	2
chr10	17746429	17747740	+	hsa_circ_26583	1311	H9 hESCs,normal brain tissue,oligodendroma,Hs68	STAM	3
chr10	18874877	18905222	-	hsa_circ_18213	30345	normal brain tissue,leukemia	NSUN6	2
chr10	20290703	20357168	+	hsa_circ_14215	66465	H9 hESCs,glioblastoma	PLXDC2	2
chr10	20436712	20466338	+	hsa_circ_05123	29626	cd_34,leukocyte	PLXDC2	2
chr10	22002700	22016857	+	hsa_circ_17280	14157	normal brain tissue,glioblastoma,Hs68,leukocyte	MLLT10	3
chr10	22019828	22024164	+	hsa_circ_07611	4336	normal brain tissue,leukocyte	MLLT10	2
chr10	22171210	22209892	-	hsa_circ_27949	38682	normal brain tissue,glioblastoma,oligodendroma,Hs68	DNAJC1	2
chr10	22193450	22209892	-	hsa_circ_32673	16442	normal brain tissue,oligodendroma,Hs68	DNAJC1	2
chr10	22880557	22898646	-	hsa_circ_12752	18089	H9 hESCs,normal brain tissue,Hs68	PIP4K2A	3
chr10	22896855	22898646	-	hsa_circ_06918	1791	H9 hESCs,Hs68	PIP4K2A	2
chr10	24813251	24817048	+	hsa_circ_15957	3797	H9 hESCs,normal brain tissue,glioblastoma,Hs68	KIAA1217	3
chr10	24908401	24924032	-	hsa_circ_06589	15631	H9 hESCs,glioblastoma,oligodendroma	ARHGAP21	2
chr10	25684839	25701402	+	hsa_circ_21939	16563	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma	GPR158	2
chr10	26789747	26792203	+	hsa_circ_0006063	2456	Hs68_RNase, Hs68_control, Gm12878, Bj	APBB1IP	2
chr10	26993605	26998697	+	hsa_circ_0008115	5092	Hs68_RNase, Hs68_control, Nhek, K562, Gm12878, Ag04450, A549	PDSS1	2
chr10	26994214	26998697	+	hsa_circ_0001963	4483	Hs68_RNase, Hs68_control, K562, H1hesc, Gm12878, Ag04450, Mcf7	PDSS1	2
chr10	26994214	27009288	+	hsa_circ_0008134	15074	Hs68_RNase, Hs68_control, H1hesc	PDSS1	2
chr10	27406504	27410377	-	hsa_circ_0006534	3873	Hs68_RNase, Hs68_control, Ag04450, A549	YME1L1	2
chr10	27420787	27425314	-	hsa_circ_16669	4527	normal brain tissue,Hs68	YME1L1	2
chr10	27431315	27434519	-	hsa_circ_02114	3204	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	YME1L1	3
chr10	27453992	27454468	+	hsa_circ_0000225	476	cd_19, Hs68_RNase, Hs68_control, Nhek, K562, Hepg2, Helas3, H1hesc, Gm12878, Bj, Sknshra	MASTL	3
chr10	27458872	27460012	+	hsa_circ_30698	1140	H9 hESCs,oligodendroma,leukemia	MASTL	3
chr10	27458872	27462188	+	hsa_circ_26126	3316	H9 hESCs,leukemia	MASTL	2
chr10	27469881	27470510	+	hsa_circ_0004809	629	Hs68_RNase, Hs68_control, Nhek, K562, Gm12878, A549	MASTL	2
chr10	27821435	27822923	+	hsa_circ_17506	1488	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,cd_19,Hs68	RAB18	4
chr10	28872327	28884970	+	hsa_circ_0007503	12643	Hs68_RNase, Hs68_control, Nhek, K562, Huvec, Hepg2, Helas3, H1hesc, Gm12878, Bj, Ag04450, A549	WAC	2
chr10	28884661	28884970	+	hsa_circ_03972	309	Hs68,leukocyte	WAC	2
chr10	29946897	29975580	-	hsa_circ_0007338	28683	Hs68_RNase, Hs68_control, Ag04450	SVIL	2
chr10	31644072	31676195	+	hsa_circ_0000227	32123	cd_19, neutr, Hs68_RNase, Hs68_control	ZEB1	2
chr10	31661946	31676195	+	hsa_circ_0000228	14249	cd_19, neutr, Hs68_RNase, Hs68_control, K562, Huvec, Hsmm, Hepg2, Helas3, Gm12878, Bj, Ag04450, A549, Nhlf, Sknshra	ZEB1	3
chr10	31661946	31750166	+	hsa_circ_0000230	88220	cd_19, Hs68_RNase, Hs68_control, K562, Gm12878, Ag04450, Sknshra	ZEB1	3
chr10	31661946	31791437	+	hsa_circ_0004126	129491	Hs68_RNase, Hs68_control, Huvec, Gm12878, Bj, Ag04450	ZEB1	2
chr10	31749965	31750166	+	hsa_circ_0002140	201	Hs68_RNase, Hs68_control, Ag04450	ZEB1	2
chr10	31749965	31791437	+	hsa_circ_0004907	41472	Hs68_RNase, Hs68_control, Ag04450	ZEB1	2
chr10	32132388	32150586	-	hsa_circ_16912	18198	normal brain tissue,Hs68	ARHGAP12	2
chr10	32197099	32199491	-	hsa_circ_27235	2392	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,HEK293,neutr,Hs68	ARHGAP12	4
chr10	32306070	32308887	-	hsa_circ_12049	2817	H9 hESCs,Hs68	KIF5B	2
chr10	32759991	32762951	+	hsa_circ_21215	2960	normal brain tissue,oligodendroma,Hs68	CCDC7	2
chr10	32832227	32873232	+	hsa_circ_0000233	41005	cd_19, neutr, Hs68_RNase, Hs68_control	CCDC7	2
chr10	33542955	33559784	-	hsa_circ_0002169	16829	Hs68_RNase, Hs68_control, Ag04450, A549	NRP1	2
chr10	34558584	34573173	-	hsa_circ_10311	14589	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma	PARD3	2
chr10	34620044	34649187	-	hsa_circ_21806	29143	oligodendroma,Hs68	PARD3	2
chr10	34648074	34673182	-	hsa_circ_08120	25108	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	PARD3	3
chr10	34661425	34688341	-	hsa_circ_26595	26916	H9 hESCs,normal brain tissue	PARD3	2
chr10	35349801	35360267	-	hsa_circ_11193	10466	H9 hESCs,normal brain tissue,glioblastoma,HEK293,Hs68	CUL2	4
chr10	35477127	35495979	+	hsa_circ_17960	18852	H9 hESCs,normal brain tissue,glioblastoma	CREM	2
chr10	35805450	35819171	+	hsa_circ_0000235	13721	cd_19, Hs68_RNase, Hs68_control, Nhek, K562, Hepg2, Helas3, H1hesc, Gm12878, Bj, Ag04450, A549	CCNY	3
chr10	43287074	43289439	+	hsa_circ_08774	2365	H9 hESCs,Hs68	BMS1	2
chr10	43650344	43654379	+	hsa_circ_25052	4035	cd_19,leukemia,leukocyte	CSGALNACT2	2
chr10	43654162	43662546	+	hsa_circ_0007256	8384	Hs68_RNase, Hs68_control, Nhek, Gm12878, Ag04450	CSGALNACT2	2
chr10	43654162	43671480	+	hsa_circ_11828	17318	normal brain tissue,glioblastoma,oligodendroma,Hs68	CSGALNACT2	2
chr10	46120030	46122553	-	hsa_circ_30304	2523	H9 hESCs,normal brain tissue	ZFAND4	2
chr10	46135263	46148507	-	hsa_circ_31466	13244	H9 hESCs,glioblastoma	ZFAND4	2
chr10	46224309	46235694	+	hsa_circ_01141	11385	glioblastoma,oligodendroma,Hs68	FAM21C	2
chr10	46248035	46248685	+	hsa_circ_0007711	650	Hs68_RNase, Hs68_control, Nhek, K562, Hepg2, Helas3, Gm12878, Bj, Ag04450, A549, Sknshra	FAM21C	2
chr10	46751425	46753788	-	hsa_circ_0006236	2363	Hs68_RNase, Hs68_control, K562, Hepg2, H1hesc, Gm12878, A549	TCONS_l2_00004168	2
chr10	47232155	47234518	-	hsa_circ_18162	2363	normal brain tissue,oligodendroma,Hs68	BMS1P2	2
chr10	47232155	47235609	-	hsa_circ_0005137	3454	Hs68_RNase, Hs68_control, Huvec, Helas3	None	2
chr10	47751144	47756732	+	hsa_circ_0008388	5588	Hs68_RNase, Hs68_control, Nhek, Hepg2	ANXA8L2	2
chr10	48194832	48197195	+	hsa_circ_0002627	2363	Hs68_RNase, Hs68_control, Gm12878, Bj	None	2
chr10	49609654	49618211	+	hsa_circ_0002968	8557	Hs68_RNase, Hs68_control, Nhek, K562, Huvec, Hepg2, Helas3, H1hesc, Gm12878, Bj, Ag04450, Sknshra	MAPK8	2
chr10	50701162	50714058	-	hsa_circ_18581	12896	H9 hESCs,normal brain tissue,Hs68	ERCC6	3
chr10	50708583	50714058	-	hsa_circ_10737	5475	H9 hESCs,normal brain tissue,glioblastoma	ERCC6	2
chr10	51374369	51387763	+	hsa_circ_0002224	13394	Hs68_RNase, Hs68_control, Nhek, K562, Huvec, Hsmm, Hepg2, Helas3, H1hesc, Gm12878, Bj, Ag04450, A549, Sknshra, Mcf7	None	2
chr10	51381438	51387763	+	hsa_circ_0006820	6325	Hs68_RNase, Hs68_control, Nhek, K562, Hepg2, H1hesc, Gm12878, Bj, Ag04450, A549	None	2
chr10	51579127	51581378	+	hsa_circ_05640	2251	H9 hESCs,normal brain tissue,Hs68	NCOA4	3
chr10	51606987	51613311	-	hsa_circ_11801	6324	H9 hESCs,oligodendroma,Hs68	TIMM23	3
chr10	51606987	51620382	-	hsa_circ_07115	13395	H9 hESCs,normal brain tissue,glioblastoma	TIMM23	2
chr10	51829306	51840691	+	hsa_circ_0006523	11385	Hs68_RNase, Hs68_control, Nhek, K562, Bj, Ag04450	FAM21A	2
chr10	51853027	51853677	+	hsa_circ_0002261	650	Hs68_RNase, Hs68_control, Gm12878, A549	FAM21A	2
chr10	59975905	59997575	-	hsa_circ_28919	21670	oligodendroma,Hs68	IPMK	2
chr10	61564177	61612460	-	hsa_circ_0006246	48283	Hs68_RNase, Hs68_control, K562, Ag04450	CCDC6	2
chr10	61844359	61845011	-	hsa_circ_17693	652	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma	ANK3	2
chr10	62021616	62039397	-	hsa_circ_02354	17781	H9 hESCs,glioblastoma,oligodendroma	ANK3	2
chr10	62038531	62039397	-	hsa_circ_15111	866	H9 hESCs,normal brain tissue	ANK3	2
chr10	62539898	62545545	+	hsa_circ_0005774	5647	Hs68_RNase, Hs68_control, A549, Sknshra	CDK1	2
chr10	63699941	63760080	+	hsa_circ_0005751	60139	Hs68_RNase, Hs68_control, Helas3, Mcf7	ARID5B	2
chr10	64976966	64979743	-	hsa_circ_03260	2777	H9 hESCs,normal brain tissue	JMJD1C	2
chr10	65140077	65140242	-	hsa_circ_0006743	165	Hs68_RNase, Hs68_control, K562, Gm12878, Ag04450, A549, Sknshra	JMJD1C	2
chr10	65369946	65379560	+	hsa_circ_19200	9614	normal brain tissue,oligodendroma,Hs68	REEP3	2
chr10	69647174	69666694	+	hsa_circ_00192	19520	H9 hESCs,normal brain tissue	SIRT1	2
chr10	69699344	69700862	-	hsa_circ_0007997	1518	Hs68_RNase, Hs68_control, Bj, Ag04450	HERC4	2
chr10	69714351	69726559	-	hsa_circ_03318	12208	H9 hESCs,normal brain tissue,oligodendroma	HERC4	2
chr10	69714351	69773943	-	hsa_circ_31775	59592	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma	HERC4	2
chr10	69726439	69752439	-	hsa_circ_30842	26000	normal brain tissue,Hs68	HERC4	2
chr10	69726439	69785433	-	hsa_circ_0004292	58994	Hs68_RNase, Hs68_control, A549	HERC4	2
chr10	69748419	69804320	-	hsa_circ_0009151	55901	Hs68_RNase, Hs68_control, Nhek, Hepg2	HERC4	2
chr10	69751955	69773943	-	hsa_circ_0005190	21988	Hs68_RNase, Hs68_control, H1hesc, Bj	HERC4	2
chr10	69773782	69804320	-	hsa_circ_10998	30538	normal brain tissue,Hs68	HERC4	2
chr10	69785302	69804320	-	hsa_circ_25564	19018	H9 hESCs,normal brain tissue,oligodendroma,Hs68	HERC4	3
chr10	69792534	69804320	-	hsa_circ_0004258	11786	Hs68_RNase, Hs68_control, Hepg2, Ag04450	HERC4	2
chr10	69902696	69909868	+	hsa_circ_0005368	7172	Hs68_RNase, Hs68_control, Hsmm, Hepg2, Helas3, Bj, Ag04450, Mcf7	MYPN	2
chr10	70115109	70123870	-	hsa_circ_0006031	8761	Hs68_RNase, Hs68_control, K562	RUFY2	2
chr10	70123346	70123870	-	hsa_circ_08087	524	H9 hESCs,normal brain tissue,oligodendroma	RUFY2	2
chr10	70152894	70154208	-	hsa_circ_01941	1314	normal brain tissue,glioblastoma,HEK293,Hs68	RUFY2	3
chr10	70152894	70156638	-	hsa_circ_25630	3744	H9 hESCs,normal brain tissue	RUFY2	2
chr10	70218860	70229920	-	hsa_circ_26730	11060	H9 hESCs,oligodendroma,Hs68	DNA2	3
chr10	70227879	70229920	-	hsa_circ_07413	2041	H9 hESCs,glioblastoma,oligodendroma,Hs68	DNA2	3
chr10	70246900	70253327	-	hsa_circ_00282	6427	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	SLC25A16	3
chr10	70246900	70263452	-	hsa_circ_0002624	16552	Hs68_RNase, Hs68_control, K562, Hepg2, Ag04450	SLC25A16	2
chr10	70246900	70266475	-	hsa_circ_08835	19575	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	SLC25A16	3
chr10	70246900	70276600	-	hsa_circ_28224	29700	H9 hESCs,normal brain tissue,oligodendroma,Hs68	SLC25A16	3
chr10	70404454	70406762	+	hsa_circ_20741	2308	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma	TET1	2
chr10	70411602	70412351	+	hsa_circ_14907	749	H9 hESCs,Hs68	TET1	2
chr10	70411602	70446464	+	hsa_circ_11876	34862	H9 hESCs,oligodendroma	TET1	2
chr10	70497601	70502326	+	hsa_circ_0006272	4725	Hs68_RNase, Hs68_control, Nhek, K562, Hepg2, Helas3, H1hesc, Gm12878, Ag04450, A549, Sknshra	CCAR1	2
chr10	70507130	70507323	+	hsa_circ_26625	193	H9 hESCs,normal brain tissue,Hs68	CCAR1	3
chr10	70513608	70532856	+	hsa_circ_19599	19248	normal brain tissue,oligodendroma,cd_19,leukocyte	CCAR1	3
chr10	70514470	70517134	+	hsa_circ_14229	2664	oligodendroma,leukocyte	CCAR1	2
chr10	70545892	70546449	+	hsa_circ_23780	557	H9 hESCs,Hs68,leukocyte	CCAR1	3
chr10	70547683	70548085	+	hsa_circ_0002681	402	Hs68_RNase, Hs68_control, K562	CCAR1	2
chr10	70672917	70673960	+	hsa_circ_12074	1043	H9 hESCs,normal brain tissue,oligodendroma,leukemia	DDX50	3
chr10	70696691	70703013	+	hsa_circ_00403	6322	normal brain tissue,oligodendroma,Hs68	DDX50	2
chr10	70719561	70720005	+	hsa_circ_0008865	444	Hs68_RNase, Hs68_control, K562, Gm12878	DDX21	2
chr10	70723046	70726959	+	hsa_circ_04662	3913	H9 hESCs,Hs68,leukemia,leukocyte	DDX21	3
chr10	70733300	70741337	+	hsa_circ_0005421	8037	Hs68_RNase, Hs68_control, K562, H1hesc, A549	DDX21	2
chr10	70945742	70951522	+	hsa_circ_0006201	5780	Hs68_RNase, Hs68_control, K562, H1hesc, A549, Sknshra	SUPV3L1	2
chr10	70958127	70962799	+	hsa_circ_09510	4672	normal brain tissue,leukemia	SUPV3L1	2
chr10	71119652	71124658	+	hsa_circ_0006451	5006	Hs68_RNase, Hs68_control, Nhek	HK1	2
chr10	71243446	71244971	+	hsa_circ_15991	1525	normal brain tissue,Hs68	TSPAN15	2
chr10	71662503	71690308	+	hsa_circ_21555	27805	H9 hESCs,Hs68	COL13A1	2
chr10	71849815	71851710	+	hsa_circ_07180	1895	normal brain tissue,leukemia	H2AFY2	2
chr10	72285678	72291210	+	hsa_circ_30462	5532	normal brain tissue,leukocyte	PALD1	2
chr10	72462067	72468534	+	hsa_circ_0004606	6467	Hs68_RNase, Hs68_control, K562, H1hesc, Bj, Ag04450, Nhlf, Sknshra	ADAMTS14	2
chr10	72604229	72619256	+	hsa_circ_23536	15027	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	SGPL1	3
chr10	72604229	72628190	+	hsa_circ_21099	23961	H9 hESCs,normal brain tissue	SGPL1	2
chr10	72628101	72631743	+	hsa_circ_07219	3642	H9 hESCs,Hs68,leukemia	SGPL1	3
chr10	73887839	73892939	-	hsa_circ_0008195	5100	Hs68_RNase, Hs68_control, K562, Sknshra	ASCC1	2
chr10	73956568	73973089	-	hsa_circ_29863	16521	H9 hESCs,normal brain tissue,Hs68	ASCC1	3
chr10	73983645	73990198	+	hsa_circ_04340	6553	normal brain tissue,leukemia	ANAPC16	2
chr10	74100546	74100928	-	hsa_circ_31328	382	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68,leukocyte	DNAJB12	4
chr10	74103123	74104885	-	hsa_circ_0006017	1762	Hs68_RNase, Hs68_control, Sknshra	DNAJB12	2
chr10	74322652	74326552	-	hsa_circ_00637	3900	H9 hESCs,normal brain tissue,Hs68	MICU1	3
chr10	74468040	74475660	+	hsa_circ_0000246	7620	cd_19, Hs68_RNase, Hs68_control	MCU	2
chr10	74474868	74475660	+	hsa_circ_19646	792	H9 hESCs,normal brain tissue,glioblastoma,cd_19,cd_34,neutr,Hs68	MCU	4
chr10	74790028	74806859	-	hsa_circ_0007093	16831	Hs68_RNase, Hs68_control, K562	P4HA1	2
chr10	74906033	74923708	-	hsa_circ_26168	17675	normal brain tissue,Hs68	ECD	2
chr10	75156276	75160615	-	hsa_circ_0006276	4339	Hs68_RNase, Hs68_control, Nhek, K562, Hsmm, Hepg2, Helas3, H1hesc, Gm12878, Bj, Ag04450, A549, Nhlf, Sknshra, Mcf7	ANXA7	2
chr10	75296026	75299351	-	hsa_circ_29689	3325	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	USP54	3
chr10	75478917	75481262	-	hsa_circ_0003397	2345	Hs68_RNase, Hs68_control, K562, Huvec, H1hesc, Ag04450, A549	BMS1P4	2
chr10	75506387	75506762	+	hsa_circ_25233	375	normal brain tissue,Hs68	SEC24C	2
chr10	75830427	75832610	+	hsa_circ_0007797	2183	Hs68_RNase, Hs68_control, K562, Bj, Ag04450	VCL	2
chr10	75830427	75834661	+	hsa_circ_31392	4234	H9 hESCs,normal brain tissue,oligodendroma	VCL	2
chr10	76153898	76158337	+	hsa_circ_0009121	4439	Hs68_RNase, Hs68_control, Nhek, K562, Helas3, H1hesc, Gm12878, A549	ADK	2
chr10	76598440	76603236	+	hsa_circ_06825	4796	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68,leukemia,leukocyte	KAT6B	4
chr10	76602357	76603236	+	hsa_circ_30620	879	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68,leukemia	KAT6B	4
chr10	76910271	76910864	+	hsa_circ_02288	593	H9 hESCs,Hs68,leukemia	SAMD8	3
chr10	76910271	76928416	+	hsa_circ_27656	18145	H9 hESCs,oligodendroma	SAMD8	2
chr10	76978820	76979114	+	hsa_circ_0007335	294	Hs68_RNase, Hs68_control, Nhek	VDAC2	2
chr10	78704530	78729825	-	hsa_circ_13381	25295	normal brain tissue,glioblastoma,oligodendroma,Hs68	KCNMA1	2
chr10	79613111	79614128	-	hsa_circ_22949	1017	H9 hESCs,normal brain tissue,Hs68	DLG5	3
chr10	79741911	79744056	-	hsa_circ_19366	2145	H9 hESCs,Hs68	POLR3A	2
chr10	79761954	79767624	-	hsa_circ_01261	5670	H9 hESCs,normal brain tissue,oligodendroma	POLR3A	2
chr10	80878671	80921890	+	hsa_circ_07633	43219	H9 hESCs,normal brain tissue,Hs68,leukemia	ZMIZ1	4
chr10	80878671	80976031	+	hsa_circ_22076	97360	normal brain tissue,Hs68	ZMIZ1	2
chr10	80961340	80976031	+	hsa_circ_20228	14691	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	ZMIZ1	3
chr10	81070680	81070941	+	hsa_circ_0004900	261	Hs68_RNase, Hs68_control, Huvec, Hepg2, Gm12878, Sknshra	ZMIZ1	2
chr10	81813151	81813342	-	hsa_circ_00160	191	H9 hESCs,normal brain tissue	TMEM254-AS1	2
chr10	81917396	81923899	-	hsa_circ_0003396	6503	Hs68_RNase, Hs68_control, Ag04450	ANXA11	2
chr10	82266983	82269227	+	hsa_circ_19548	2244	H9 hESCs,oligodendroma,Hs68,leukemia	TSPAN14	4
chr10	86130769	86133571	+	hsa_circ_03279	2802	normal brain tissue,oligodendroma,leukocyte	CCSER2	2
chr10	86177526	86185649	+	hsa_circ_08549	8123	H9 hESCs,Hs68,leukemia	CCSER2	3
chr10	86177526	86198463	+	hsa_circ_0003018	20937	Hs68_RNase, Hs68_control, K562, H1hesc, Gm12878, A549, Sknshra	FAM190B	2
chr10	86198267	86237420	+	hsa_circ_13516	39153	normal brain tissue,glioblastoma,oligodendroma,leukemia	CCSER2	2
chr10	88211723	88233730	-	hsa_circ_06364	22007	normal brain tissue,oligodendroma,leukemia	WAPAL	2
chr10	88227035	88233730	-	hsa_circ_06459	6695	H9 hESCs,normal brain tissue	WAPAL	2
