chrNum	start	end	strand	corresponding_positive_circID
chr12	58339410	58347472	+	hsa_circ_16605
chr12	58340777	58347472	+	hsa_circ_06865
chr12	62877949	62895478	+	hsa_circ_22671
chr12	62892698	62895478	+	hsa_circ_22459
chr12	64456696	64458999	+	hsa_circ_0008940
chr12	64456696	64509673	+	hsa_circ_0008594
chr12	64803741	64810534	+	hsa_circ_0003348
chr12	64878082	64879797	+	hsa_circ_19746
chr12	66597490	66605377	+	hsa_circ_14315
chr12	66597490	66611015	+	hsa_circ_31240
chr12	66597490	66622150	+	hsa_circ_17766
chr12	66620502	66622150	+	hsa_circ_0006708
chr12	69047891	69048032	+	hsa_circ_0003260
chr12	69047891	69050997	+	hsa_circ_0008853
chr12	69109406	69119576	+	hsa_circ_02740
chr12	69214104	69218431	+	hsa_circ_0004448
chr12	69214104	69222711	+	hsa_circ_04616
chr12	69222550	69230529	+	hsa_circ_22762
chr12	69644908	69656342	+	hsa_circ_03726
chr12	69924644	69956054	+	hsa_circ_0005578
chr12	69983264	69985939	+	hsa_circ_12599
chr12	69983264	69987393	+	hsa_circ_24568
chr12	70193988	70195501	+	hsa_circ_27724
chr12	70671911	70704797	+	hsa_circ_21743
chr12	70671911	70713144	+	hsa_circ_15066
chr12	70671911	70724249	+	hsa_circ_16816
chr12	70735886	70740104	+	hsa_circ_13165
chr12	77239488	77243250	+	hsa_circ_11351
chr12	77242012	77243250	+	hsa_circ_22289
chr12	78360008	78362482	+	hsa_circ_0005543
chr12	78334098	78362482	+	hsa_circ_0003514
chr12	78334098	78392256	+	hsa_circ_0004590
chr12	78400198	78401225	+	hsa_circ_0004782
chr12	78334098	78401225	+	hsa_circ_0005450
chr12	78360008	78415642	+	hsa_circ_0008877
chr12	78388582	78415642	+	hsa_circ_0005363
chr12	78400198	78415642	+	hsa_circ_0002405
chr12	78334098	78415642	+	hsa_circ_0008509
chr12	78334098	78452895	+	hsa_circ_0005550
chr12	78400198	78452895	+	hsa_circ_0003188
chr12	78415526	78452895	+	hsa_circ_0008600
chr12	78443772	78452895	+	hsa_circ_0002419
chr12	83250788	83251359	+	hsa_circ_01789
chr12	88542064	88570096	+	hsa_circ_24134
chr12	93788384	93789309	+	hsa_circ_0008916
chr12	94562928	94580249	+	hsa_circ_25381
chr12	94613791	94621011	+	hsa_circ_25626
chr12	95645715	95660408	+	hsa_circ_27475
chr12	95660132	95690034	+	hsa_circ_01158
chr12	95681439	95690034	+	hsa_circ_19766
chr12	97303529	97306595	+	hsa_circ_11534
chr12	98921663	98931350	+	hsa_circ_0003517
chr12	99042096	99043462	+	hsa_circ_0007394
chr12	99071202	99080651	+	hsa_circ_0004901
chr12	100676720	100691953	+	hsa_circ_05659
chr12	101365083	101381448	+	hsa_circ_0008008
chr12	101472970	101493498	+	hsa_circ_24687
chr12	102107867	102110590	+	hsa_circ_24559
chr12	102291640	102295211	+	hsa_circ_0004459
chr12	102301963	102308010	+	hsa_circ_08468
chr12	104370695	104374740	+	hsa_circ_11411
chr12	104376576	104379506	+	hsa_circ_0008166
chr12	104705067	104721449	+	hsa_circ_0005424
chr12	104719114	104721449	+	hsa_circ_0007044
chr12	105550503	105556623	+	hsa_circ_24744
chr12	107177774	107209082	+	hsa_circ_0007224
chr12	107208473	107219598	+	hsa_circ_25721
chr12	107236366	107237725	+	hsa_circ_29274
chr12	107236366	107245372	+	hsa_circ_0006512
chr12	107219503	107254190	+	hsa_circ_18775
chr12	109539706	109541416	+	hsa_circ_26139
chr12	109605700	109617102	+	hsa_circ_07674
chr12	109687788	109696913	+	hsa_circ_06189
chr12	110566754	110570441	+	hsa_circ_20657
chr12	110764194	110765822	+	hsa_circ_07860
chr12	110778463	110780253	+	hsa_circ_0002628
chr12	110922882	110924522	+	hsa_circ_0002712
chr12	110922882	110925748	+	hsa_circ_09413
chr12	111064166	111070364	+	hsa_circ_22045
chr12	111855922	111856681	+	hsa_circ_14000
chr12	112130500	112147488	+	hsa_circ_0005237
chr12	112303053	112308984	+	hsa_circ_04104
chr12	112305375	112308984	+	hsa_circ_0005985
chr12	112321384	112321572	+	hsa_circ_0002488
chr12	112888121	112893867	+	hsa_circ_0003425
chr12	112910747	112915819	+	hsa_circ_0005784
chr12	112915454	112915819	+	hsa_circ_0008666
chr12	113705647	113707650	+	hsa_circ_25809
chr12	117178149	117178899	+	hsa_circ_29098
chr12	117365827	117387511	+	hsa_circ_02132
chr12	117383168	117387511	+	hsa_circ_0005531
chr12	117365827	117402659	+	hsa_circ_25480
chr12	117402501	117426674	+	hsa_circ_0005916
chr12	117423010	117426674	+	hsa_circ_16770
chr12	117402501	117448255	+	hsa_circ_0002331
chr12	117423010	117448255	+	hsa_circ_27913
chr12	120984207	120984404	+	hsa_circ_0005436
chr12	120995084	120995485	+	hsa_circ_26020
chr12	120995084	120998689	+	hsa_circ_16471
chr12	121000747	121001746	+	hsa_circ_30292
chr12	120992520	121003332	+	hsa_circ_19715
chr12	121002874	121004783	+	hsa_circ_26444
chr12	121002874	121009094	+	hsa_circ_0005043
chr12	121659715	121659969	+	hsa_circ_24821
chr12	121853961	121855714	+	hsa_circ_0004513
chr12	122181534	122190129	+	hsa_circ_16516
chr12	122181534	122199644	+	hsa_circ_08043
chr12	122332644	122341013	+	hsa_circ_0008670
chr12	122380439	122380881	+	hsa_circ_24466
chr12	122380439	122386967	+	hsa_circ_32574
chr12	122619770	122620213	+	hsa_circ_13162
chr12	123022885	123024301	+	hsa_circ_0005879
chr12	123028705	123032516	+	hsa_circ_0007454
chr12	123041930	123042236	+	hsa_circ_04789
chr12	123054227	123058927	+	hsa_circ_05547
chr12	123062218	123065217	+	hsa_circ_20078
chr12	123262037	123265877	+	hsa_circ_0007708
chr12	124071293	124074996	+	hsa_circ_20928
chr12	124101057	124102419	+	hsa_circ_0008565
chr12	124130001	124137282	+	hsa_circ_0003725
chr12	124218472	124221818	+	hsa_circ_21454
chr12	125587224	125591814	+	hsa_circ_01652
chr12	125599022	125603311	+	hsa_circ_31365
chr12	132237667	132241189	+	hsa_circ_0005186
chr12	132237667	132250853	+	hsa_circ_08274
chr12	132489621	132491422	+	hsa_circ_04217
chr12	133291443	133294706	+	hsa_circ_04307
chr13	20325410	20325607	-	hsa_circ_02458
chr13	20315704	20356931	-	hsa_circ_15740
chr13	20346381	20356931	-	hsa_circ_0006778
chr13	20425494	20426330	-	hsa_circ_31828
chr13	21305979	21306260	-	hsa_circ_04262
chr13	21305979	21311944	-	hsa_circ_0003852
chr13	21373303	21375129	-	hsa_circ_0008007
chr13	21395842	21429904	-	hsa_circ_15551
chr13	21557362	21557945	-	hsa_circ_0007590
chr13	21619823	21620369	-	hsa_circ_24874
chr13	21742126	21742538	-	hsa_circ_01662
chr13	21732060	21746820	-	hsa_circ_0007547
chr13	21742126	21746820	-	hsa_circ_09157
chr13	21987790	21999817	-	hsa_circ_0006732
chr13	23927923	23945304	-	hsa_circ_13417
chr13	23939304	23945304	-	hsa_circ_18794
chr13	24410378	24415627	-	hsa_circ_25928
chr13	24410378	24444334	-	hsa_circ_27704
chr13	28141776	28155940	-	hsa_circ_11513
chr13	28155433	28155940	-	hsa_circ_18132
chr13	28597486	28602425	-	hsa_circ_10897
chr13	28622411	28624359	-	hsa_circ_11220
chr13	28622411	28626811	-	hsa_circ_02842
chr13	30104674	30110339	-	hsa_circ_02749
chr13	30104674	30127997	-	hsa_circ_20690
chr13	30814596	30815223	-	hsa_circ_09599
chr13	30801548	30815223	-	hsa_circ_04586
chr13	30801548	30857928	-	hsa_circ_0008068
chr13	30854199	30857928	-	hsa_circ_32035
chr13	30857752	30857928	-	hsa_circ_0003297
chr13	33091993	33101669	-	hsa_circ_0000471
chr13	33716446	33741759	-	hsa_circ_0007280
chr13	36379835	36382457	-	hsa_circ_07143
chr13	36886281	36886614	-	hsa_circ_0001989
chr13	37614541	37625720	-	hsa_circ_10136
chr13	38357092	38357497	-	hsa_circ_14758
chr13	41826780	41835051	-	hsa_circ_04936
chr13	42385360	42393522	-	hsa_circ_00089
chr13	42352120	42407667	-	hsa_circ_14058
chr13	42385360	42407667	-	hsa_circ_32692
chr13	42439871	42442613	-	hsa_circ_14389
chr13	42385360	42457627	-	hsa_circ_20641
chr13	42481721	42524149	-	hsa_circ_29975
chr13	43528083	43544806	-	hsa_circ_30638
chr13	50279756	50280508	-	hsa_circ_20685
chr13	50280233	50280508	-	hsa_circ_07842
chr13	52760817	52764049	-	hsa_circ_18417
chr13	52971366	52972329	-	hsa_circ_0008776
chr13	52971366	52976816	-	hsa_circ_0008581
chr13	60407240	60413582	-	hsa_circ_28623
chr13	67799536	67802707	-	hsa_circ_17212
chr13	73347821	73351631	-	hsa_circ_0006762
chr13	74419963	74420510	-	hsa_circ_0005783
chr13	74387288	74569190	-	hsa_circ_0008556
chr13	75900332	75923438	-	hsa_circ_0002917
chr13	75923305	75933994	-	hsa_circ_16429
chr13	75923305	75936743	-	hsa_circ_32767
chr13	77655561	77661768	-	hsa_circ_0004850
chr13	77700452	77703365	-	hsa_circ_0000495
chr13	77743748	77745769	-	hsa_circ_0008098
chr13	77791974	77818086	-	hsa_circ_28320
chr13	79209244	79219132	-	hsa_circ_32341
chr13	79942864	79946065	-	hsa_circ_22226
chr13	79942864	79953042	-	hsa_circ_24135
chr13	95686858	95715113	-	hsa_circ_0008463
chr13	95723915	95735544	-	hsa_circ_0002542
chr13	95813442	95818621	-	hsa_circ_24899
chr13	95813442	95822882	-	hsa_circ_0006659
chr13	95829960	95840796	-	hsa_circ_0006871
chr13	95858785	95863035	-	hsa_circ_0006318
chr13	95858785	95887088	-	hsa_circ_0007282
chr13	96485180	96489456	-	hsa_circ_0008274
chr13	96485180	96511929	-	hsa_circ_28409
chr13	99127074	99171727	-	hsa_circ_0005148
chr13	101320832	101322823	-	hsa_circ_11731
chr13	111329320	111340365	-	hsa_circ_0003719
chr13	111315797	111357918	-	hsa_circ_32504
chr13	111335397	111357918	-	hsa_circ_31849
chr13	113158345	113181798	-	hsa_circ_0007031
chr13	113170753	113181798	-	hsa_circ_06318
chr13	113219424	113223573	-	hsa_circ_21547
chr13	113845185	113854830	-	hsa_circ_0000506
chr13	114128438	114135058	-	hsa_circ_13197
chr13	114538485	114541164	-	hsa_circ_15682
chr13	114806475	114839312	-	hsa_circ_15184
chr13	114817526	114839312	-	hsa_circ_21670
chr13	20235837	20242671	+	hsa_circ_19951
chr13	20567202	20580726	+	hsa_circ_20911
chr13	20576989	20580726	+	hsa_circ_17047
chr13	20593686	20611049	+	hsa_circ_25097
chr13	20625572	20641530	+	hsa_circ_06211
chr13	21875557	21875757	+	hsa_circ_11882
chr13	24164288	24190184	+	hsa_circ_0004196
chr13	24164288	24200931	+	hsa_circ_0008784
chr13	24796956	24798720	+	hsa_circ_03660
chr13	24823614	24826000	+	hsa_circ_14805
chr13	26343183	26349097	+	hsa_circ_25187
chr13	26343183	26542817	+	hsa_circ_17149
chr13	26911703	26928017	+	hsa_circ_08876
chr13	26974589	26975761	+	hsa_circ_27078
chr13	28748408	28752072	+	hsa_circ_18755
chr13	28748408	28771483	+	hsa_circ_18795
chr13	28748408	28794515	+	hsa_circ_19996
chr13	28771321	28794515	+	hsa_circ_25400
chr13	28830428	28835595	+	hsa_circ_11884
chr13	28840851	28845003	+	hsa_circ_03938
chr13	28834583	28854678	+	hsa_circ_0002552
chr13	28830428	28855516	+	hsa_circ_18944
chr13	31204971	31205611	+	hsa_circ_16678
chr13	31789187	31803431	+	hsa_circ_32267
chr13	32899212	32900750	+	hsa_circ_24196
chr13	33268359	33284243	+	hsa_circ_26854
chr13	33306237	33309467	+	hsa_circ_0004494
chr13	33306237	33320238	+	hsa_circ_28022
chr13	35615069	35624532	+	hsa_circ_29005
chr13	35615069	35633000	+	hsa_circ_06070
chr13	39338440	39358945	+	hsa_circ_10641
chr13	40293372	40301685	+	hsa_circ_0006900
chr13	41890981	41894960	+	hsa_circ_14182
chr13	42742575	42764661	+	hsa_circ_28133
chr13	45578439	45594563	+	hsa_circ_21980
chr13	45725821	45781640	+	hsa_circ_26251
chr13	46077378	46085989	+	hsa_circ_0005168
chr13	46090277	46093229	+	hsa_circ_18867
chr13	46090277	46099186	+	hsa_circ_23770
chr13	46090277	46104915	+	hsa_circ_0006607
chr13	47297355	47308133	+	hsa_circ_22690
chr13	49712882	49720071	+	hsa_circ_30420
chr13	49741379	49749677	+	hsa_circ_0004024
chr13	49742748	49752790	+	hsa_circ_05603
chr13	49761257	49762769	+	hsa_circ_00263
chr13	49765150	49765520	+	hsa_circ_0003717
chr13	49771012	49772710	+	hsa_circ_0005263
chr13	50034242	50042096	+	hsa_circ_0002670
chr13	50054354	50057699	+	hsa_circ_03642
chr13	51501542	51504895	+	hsa_circ_25221
chr13	51501542	51523641	+	hsa_circ_19478
chr13	51825603	51826337	+	hsa_circ_30807
chr13	53196123	53201713	+	hsa_circ_0008868
chr13	61013821	61034674	+	hsa_circ_14897
chr13	61013821	61041513	+	hsa_circ_07183
chr13	73491213	73505405	+	hsa_circ_30362
chr13	76134888	76143643	+	hsa_circ_20314
chr13	76134888	76169126	+	hsa_circ_02575
chr13	76287317	76335174	+	hsa_circ_0008259
chr13	76301164	76335174	+	hsa_circ_0007610
chr13	78318417	78320990	+	hsa_circ_27236
chr13	78293666	78327493	+	hsa_circ_06783
chr13	92345440	92346135	+	hsa_circ_31691
chr13	96375495	96377506	+	hsa_circ_0002473
chr13	96409897	96416207	+	hsa_circ_25884
chr13	98645145	98652899	+	hsa_circ_06317
chr13	98654720	98655291	+	hsa_circ_22257
chr13	98865473	98865667	+	hsa_circ_0002557
chr13	99061591	99064288	+	hsa_circ_32613
chr13	99890680	99896878	+	hsa_circ_16938
chr13	99896085	99896878	+	hsa_circ_32736
chr13	100909848	100925600	+	hsa_circ_19709
chr13	100909848	100962162	+	hsa_circ_23056
chr13	100920942	100962162	+	hsa_circ_08430
chr13	100953713	100962162	+	hsa_circ_11038
chr13	100953713	100982925	+	hsa_circ_0002880
chr13	100953713	100992513	+	hsa_circ_23906
chr13	100982814	100992513	+	hsa_circ_18165
chr13	100982814	101020828	+	hsa_circ_20559
chr13	100953713	101077985	+	hsa_circ_20181
chr13	100959445	101077985	+	hsa_circ_29174
chr13	100909848	101101559	+	hsa_circ_20343
chr13	100953713	101101559	+	hsa_circ_29127
chr13	101020725	101101559	+	hsa_circ_04866
chr13	101077886	101101559	+	hsa_circ_10968
chr13	103275226	103280274	+	hsa_circ_12446
chr13	103459495	103474509	+	hsa_circ_31241
chr13	111274562	111276626	+	hsa_circ_12386
chr13	111857635	111870227	+	hsa_circ_02378
chr13	111857635	111885640	+	hsa_circ_14498
chr13	111857635	111896641	+	hsa_circ_19284
chr13	111870025	111896641	+	hsa_circ_22659
chr13	113460526	113465040	+	hsa_circ_22737
chr13	113960799	113964177	+	hsa_circ_30100
chr13	113960799	113965182	+	hsa_circ_25934
chr13	114149816	114164739	+	hsa_circ_31662
chr13	114149816	114175048	+	hsa_circ_20804
chr13	114157810	114175048	+	hsa_circ_0007760
chr13	114164552	114175048	+	hsa_circ_12515
chr13	114174930	114188555	+	hsa_circ_17329
chr13	114164552	114188555	+	hsa_circ_0006312
chr13	114164552	114193822	+	hsa_circ_02816
chr13	114174930	114193822	+	hsa_circ_32004
chr13	114188359	114193822	+	hsa_circ_09410
chr14	20793697	20797532	-	hsa_circ_0004766
chr14	20871535	20874559	-	hsa_circ_0005721
chr14	21698477	21702388	-	hsa_circ_18300
chr14	21825355	21829372	-	hsa_circ_14625
chr14	21840032	21841589	-	hsa_circ_12329
chr14	21870115	21871822	-	hsa_circ_16058
chr14	21883732	21897494	-	hsa_circ_27856
chr14	21968636	21970045	-	hsa_circ_0005957
chr14	21971315	21972024	-	hsa_circ_06107
chr14	23375403	23378804	-	hsa_circ_0004137
chr14	23378691	23380612	-	hsa_circ_14272
chr14	23395341	23396023	-	hsa_circ_04829
chr14	23395341	23396869	-	hsa_circ_29131
chr14	23419522	23421892	-	hsa_circ_31625
chr14	23502576	23502883	-	hsa_circ_19174
chr14	23550956	23559842	-	hsa_circ_29538
chr14	24679553	24679974	-	hsa_circ_24495
chr14	24679553	24681035	-	hsa_circ_11769
chr14	24735635	24737825	-	hsa_circ_24933
chr14	25325141	25326363	-	hsa_circ_0007847
chr14	25443870	25444056	-	hsa_circ_01527
chr14	30093357	30105700	-	hsa_circ_01870
chr14	31371741	31380368	-	hsa_circ_03334
chr14	31424825	31425448	-	hsa_circ_0007656
chr14	31581621	31583546	-	hsa_circ_0004829
chr14	31585441	31590711	-	hsa_circ_00266
chr14	31596990	31602881	-	hsa_circ_0002301
chr14	31602443	31602881	-	hsa_circ_05366
chr14	31775937	31778388	-	hsa_circ_0008079
chr14	35036891	35037219	-	hsa_circ_25830
chr14	35050766	35078948	-	hsa_circ_0008747
chr14	35252967	35262127	-	hsa_circ_0006431
chr14	35261980	35264971	-	hsa_circ_0004047
chr14	35272059	35276744	-	hsa_circ_0003089
chr14	35331249	35331528	-	hsa_circ_0006137
chr14	36094566	36097157	-	hsa_circ_13900
chr14	36121010	36128402	-	hsa_circ_0004823
chr14	39517855	39524500	-	hsa_circ_0003374
chr14	39543618	39561831	-	hsa_circ_22178
chr14	39623414	39627606	-	hsa_circ_22733
chr14	39627488	39628754	-	hsa_circ_0002395
chr14	39870379	39871715	-	hsa_circ_10162
chr14	50130032	50136316	-	hsa_circ_14493
chr14	50130032	50141145	-	hsa_circ_0008002
chr14	50136241	50141145	-	hsa_circ_26754
chr14	50611887	50612314	-	hsa_circ_12919
chr14	50616725	50616948	-	hsa_circ_0007695
chr14	50616725	50619891	-	hsa_circ_30231
chr14	50647289	50667802	-	hsa_circ_04434
chr14	50647289	50671127	-	hsa_circ_31872
chr14	50666408	50671127	-	hsa_circ_07857
chr14	50929382	50949134	-	hsa_circ_09593
chr14	51107467	51111732	-	hsa_circ_10595
chr14	51208299	51211083	-	hsa_circ_0008945
chr14	51489552	51492078	-	hsa_circ_24756
chr14	53339516	53340944	-	hsa_circ_0004970
chr14	53525194	53527919	-	hsa_circ_26723
chr14	53558502	53570574	-	hsa_circ_27476
chr14	55423751	55424353	-	hsa_circ_32544
chr14	55433192	55434112	-	hsa_circ_0006831
chr14	55451440	55454105	-	hsa_circ_21341
chr14	55462320	55467710	-	hsa_circ_0009051
chr14	55451440	55468903	-	hsa_circ_22196
chr14	55647930	55650471	-	hsa_circ_01951
chr14	57713428	57714430	-	hsa_circ_0004399
chr14	58598229	58600059	-	hsa_circ_07641
chr14	68151731	68157138	-	hsa_circ_03874
chr14	68156928	68159769	-	hsa_circ_0005139
chr14	68228082	68229536	-	hsa_circ_0000545
chr14	68234420	68236447	-	hsa_circ_03618
chr14	69356855	69360464	-	hsa_circ_19379
chr14	69387722	69392389	-	hsa_circ_0007644
chr14	69558390	69589077	-	hsa_circ_0003485
chr14	69583082	69589077	-	hsa_circ_16978
chr14	70633355	70635201	-	hsa_circ_10556
chr14	71209067	71209308	-	hsa_circ_32351
chr14	71215545	71216798	-	hsa_circ_14311
chr14	74203700	74204000	-	hsa_circ_0003121
chr14	74756185	74757202	-	hsa_circ_17643
chr14	75136351	75138186	-	hsa_circ_0005030
chr14	75506613	75509180	-	hsa_circ_21053
chr14	75508317	75509180	-	hsa_circ_05731
chr14	75567694	75568468	-	hsa_circ_30547
chr14	75567694	75570700	-	hsa_circ_0003670
chr14	75576387	75577074	-	hsa_circ_16241
chr14	75576387	75590926	-	hsa_circ_19323
chr14	77872255	77873988	-	hsa_circ_10787
chr14	77914836	77920445	-	hsa_circ_0004056
chr14	77917529	77920445	-	hsa_circ_28727
chr14	78036726	78043258	-	hsa_circ_25557
chr14	80963811	80997230	-	hsa_circ_16880
chr14	81209418	81227957	-	hsa_circ_25755
chr14	81329100	81372425	-	hsa_circ_0002499
chr14	88945263	88946696	-	hsa_circ_0002559
chr14	89192884	89212627	-	hsa_circ_07204
chr14	89878277	89878834	-	hsa_circ_0005987
chr14	90397884	90398971	-	hsa_circ_19666
chr14	91142866	91252672	-	hsa_circ_0005422
chr14	91211135	91252672	-	hsa_circ_12288
chr14	91247081	91252672	-	hsa_circ_14317
chr14	91386549	91413894	-	hsa_circ_03595
chr14	91409421	91413894	-	hsa_circ_11806
chr14	91947919	91952074	-	hsa_circ_0003045
chr14	92264128	92268765	-	hsa_circ_04559
chr14	92559595	92562481	-	hsa_circ_11816
chr14	92559595	92563182	-	hsa_circ_23733
chr14	93182480	93183806	-	hsa_circ_03374
chr14	93730130	93730339	-	hsa_circ_23255
chr14	93760203	93761283	-	hsa_circ_23346
chr14	93760203	93762503	-	hsa_circ_20491
chr14	95606995	95608085	-	hsa_circ_0000564
chr14	96807858	96813678	-	hsa_circ_21113
chr14	99723807	99724176	-	hsa_circ_27925
chr14	99924615	99929915	-	hsa_circ_13006
chr14	99924615	99932150	-	hsa_circ_08702
chr14	103404440	103406661	-	hsa_circ_03517
chr14	103434589	103436598	-	hsa_circ_19899
chr14	103465901	103478525	-	hsa_circ_13033
chr14	103470264	103478525	-	hsa_circ_01786
chr14	104219336	104220581	-	hsa_circ_23449
chr14	104245081	104263855	-	hsa_circ_07278
chr14	105692405	105693097	-	hsa_circ_0006153
chr14	105718843	105739231	-	hsa_circ_13951
chr14	105718843	105752713	-	hsa_circ_21146
chr14	23793346	23793498	+	hsa_circ_12233
chr14	31066625	31071337	+	hsa_circ_20169
chr14	31103152	31107453	+	hsa_circ_00373
chr14	31103152	31112611	+	hsa_circ_0008046
chr14	31139461	31144271	+	hsa_circ_0009140
chr14	31185129	31204064	+	hsa_circ_11615
chr14	31346777	31349940	+	hsa_circ_25776
chr14	31535331	31542179	+	hsa_circ_06280
chr14	32586345	32621734	+	hsa_circ_30794
chr14	32902665	32903023	+	hsa_circ_13920
chr14	35595940	35596817	+	hsa_circ_11922
chr14	37754522	37777724	+	hsa_circ_0004455
chr14	37754522	37838829	+	hsa_circ_0004204
chr14	39646615	39647120	+	hsa_circ_28955
chr14	39746137	39748741	+	hsa_circ_00734
chr14	39746137	39764233	+	hsa_circ_15353
chr14	39782543	39796226	+	hsa_circ_29149
chr14	39815107	39818181	+	hsa_circ_0006951
chr14	45478115	45495075	+	hsa_circ_32484
chr14	45478115	45501579	+	hsa_circ_27663
chr14	45564423	45566208	+	hsa_circ_0000532
chr14	50069087	50074839	+	hsa_circ_27841
chr14	50190591	50192487	+	hsa_circ_12232
chr14	50190591	50196266	+	hsa_circ_05503
chr14	51710573	51713938	+	hsa_circ_21114
chr14	51710573	51716483	+	hsa_circ_08082
chr14	52156408	52182217	+	hsa_circ_0008176
chr14	53064989	53067059	+	hsa_circ_03520
chr14	53177818	53178242	+	hsa_circ_0004897
chr14	53223268	53226472	+	hsa_circ_24775
chr14	53224036	53226472	+	hsa_circ_18134
chr14	55168779	55169298	+	hsa_circ_28931
chr14	55168779	55204005	+	hsa_circ_00412
chr14	55215532	55231258	+	hsa_circ_0007924
chr14	55241651	55243258	+	hsa_circ_0002012
chr14	56114742	56115588	+	hsa_circ_0004110
chr14	56746393	56757174	+	hsa_circ_24691
chr14	57740961	57747140	+	hsa_circ_22457
chr14	58690339	58690574	+	hsa_circ_31544
chr14	58785259	58796887	+	hsa_circ_19111
chr14	58965500	58975427	+	hsa_circ_10012
chr14	60582436	60592541	+	hsa_circ_14886
chr14	61275042	61346553	+	hsa_circ_20143
chr14	61278704	61346553	+	hsa_circ_0008215
chr14	62188226	62188541	+	hsa_circ_0007976
chr14	62187096	62188541	+	hsa_circ_0005205
chr14	62187099	62188541	+	hsa_circ_0006393
chr14	62187099	62194373	+	hsa_circ_0004623
chr14	62211422	62212535	+	hsa_circ_0004817
chr14	64465631	64489581	+	hsa_circ_09472
chr14	64516328	64529613	+	hsa_circ_06851
chr14	64675475	64676842	+	hsa_circ_27376
